mileage,make,fuel,gear,offerType,price,hp,year
38220,Toyota,Gasoline,Manual,Used,5200,68.0,2013
109500,Kia,Gasoline,Manual,Used,5200,86.0,2013
115000,Citroen,Gasoline,Manual,Used,5200,120.0,2013
94000,SEAT,Gasoline,Manual,Used,5200,69.0,2013
74000,Dacia,Gasoline,Manual,Used,5200,90.0,2013
150000,Kia,Gasoline,Manual,Used,5200,86.0,2013
58200,Ford,Gasoline,Manual,Used,5200,60.0,2013
150000,Kia,Diesel,Manual,Used,5200,90.0,2013
78000,Ford,Gasoline,Manual,Used,5250,69.0,2013
95000,Dacia,Gasoline,Manual,Used,5250,90.0,2013
50500,Ford,Gasoline,Manual,Used,5990,60.0,2015
50531,smart,Gasoline,Automatic,Used,5990,71.0,2015
55650,Mitsubishi,Gasoline,Manual,Used,5990,71.0,2015
42000,SEAT,Gasoline,Manual,Used,5990,60.0,2015
174418,SEAT,Diesel,Manual,Used,5990,105.0,2015
179850,Ford,Diesel,Manual,Used,5999,120.0,2015
54777,Ford,Gasoline,Manual,Used,5999,60.0,2015
37200,Skoda,Gasoline,Manual,Used,6000,60.0,2015
45000,smart,Gasoline,Manual,Used,6000,71.0,2015
93000,Fiat,Gasoline,Manual,Used,6000,69.0,2015
118000,Skoda,Diesel,Manual,Used,6000,90.0,2015
100000,Hyundai,Gasoline,Manual,Used,6180,87.0,2015
79100,Nissan,Gasoline,Manual,Used,6199,80.0,2015
87370,Skoda,Gasoline,Manual,Used,6199,86.0,2015
157300,Fiat,Gasoline,Manual,Used,6200,77.0,2015
61880,Renault,Gasoline,Manual,Used,6200,71.0,2015
45000,Nissan,Gasoline,Manual,Used,6200,80.0,2015
132000,Ford,Diesel,Manual,Used,6250,95.0,2015
77559,Opel,Gasoline,Manual,Used,6290,69.0,2015
42000,Ford,Gasoline,Manual,Used,13790,120.0,2016
147000,BMW,Diesel,Manual,Used,13999,190.0,2016
88250,Opel,Diesel,Manual,Used,14390,136.0,2016
106000,Opel,Diesel,Automatic,Used,14750,170.0,2016
46100,Opel,Diesel,Manual,Used,14950,136.0,2016
52500,Opel,Diesel,Manual,Used,15250,136.0,2016
142000,BMW,Diesel,Automatic,Used,16490,258.0,2016
38500,Volkswagen,Gasoline,Manual,Used,16500,110.0,2016
136498,Ford,Diesel,Automatic,Used,18450,179.0,2016
112300,Audi,Diesel,Automatic,Used,18450,190.0,2016
12600,Ford,Diesel,Manual,Used,19900,155.0,2016
210000,BMW,Diesel,Automatic,Used,19900,258.0,2016
9350,Mercedes-Benz,Gasoline,Manual,Used,19950,122.0,2016
34300,Mercedes-Benz,Gasoline,Automatic,Used,20899,102.0,2016
139500,BMW,Diesel,Automatic,Used,21700,258.0,2016
133500,Audi,Diesel,Automatic,Used,22350,272.0,2016
93500,BMW,Diesel,Automatic,Used,23999,184.0,2016
188500,BMW,Diesel,Automatic,Used,24499,313.0,2016
98500,Volkswagen,Diesel,Manual,Used,28850,102.0,2016
16500,Mercedes-Benz,Diesel,Automatic,Used,30888,194.0,2017
67500,Mercedes-Benz,Diesel,Automatic,Used,30888,194.0,2017
49000,Ford,Gasoline,Manual,Used,30900,349.0,2017
49500,Mercedes-Benz,Gasoline,Automatic,Used,31290,211.0,2017
59658,Mercedes-Benz,Gasoline,Automatic,Used,31487,245.0,2017
27000,Ford,Diesel,Automatic,Used,31690,179.0,2017
53501,Volvo,Diesel,Automatic,Used,31899,190.0,2017
67000,Mercedes-Benz,Gasoline,Automatic,Used,31900,381.0,2017
50000,Mercedes-Benz,Diesel,Automatic,Used,32666,204.0,2017
27491,Ford,Gasoline,Manual,Used,32900,349.0,2017
45000,Audi,Gasoline,Automatic,Used,32900,310.0,2017
71494,Mercedes-Benz,Diesel,Automatic,Used,32980,258.0,2017
36977,Volvo,Gasoline,Automatic,Used,33280,254.0,2017
22181,Volvo,Diesel,Automatic,Used,33590,220.0,2017
29973,Audi,Gasoline,Automatic,Used,33650,252.0,2017
86900,Volvo,Diesel,Automatic,Used,33749,235.0,2017
86419,Audi,Diesel,Automatic,Used,33920,190.0,2017
113000,Audi,Diesel,Automatic,Used,33990,326.0,2017
43990,Volvo,Diesel,Automatic,Used,34760,220.0,2017
38951,Mercedes-Benz,Diesel,Automatic,Used,36490,204.0,2017
32000,Cupra,Gasoline,Automatic,Used,33900,300.0,2018
125000,Mercedes-Benz,Diesel,Automatic,Used,33980,163.0,2018
51050,BMW,Diesel,Automatic,Used,33990,190.0,2018
87107,Audi,Diesel,Automatic,Used,34400,272.0,2018
27586,Audi,Gasoline,Automatic,Used,34589,190.0,2018
74426,Audi,Diesel,Automatic,Used,34820,163.0,2018
87582,Audi,Diesel,Automatic,Used,34820,218.0,2018
54000,Mercedes-Benz,Gasoline,Automatic,Used,34900,211.0,2018
107496,Volvo,Diesel,Automatic,Used,34980,235.0,2018
45726,Ford,Diesel,Automatic,Used,34990,209.0,2018
18202,Ford,Diesel,Automatic,Used,34990,209.0,2018
99862,Audi,Diesel,Automatic,Used,35740,326.0,2018
36605,Volvo,Gasoline,Automatic,Used,35989,250.0,2018
32950,Volvo,Diesel,Automatic,Used,36450,235.0,2018
84689,Audi,Diesel,Automatic,Used,36550,320.0,2018
30797,Mercedes-Benz,Gasoline,Automatic,Used,36770,211.0,2018
42109,Volkswagen,Gasoline,Automatic,Used,36880,220.0,2018
23123,Mercedes-Benz,Gasoline,Automatic,Used,36880,184.0,2018
10827,Audi,Gasoline,Automatic,Used,36900,310.0,2018
33000,Audi,Gasoline,Automatic,Used,36900,310.0,2018
10197,Volkswagen,Gasoline,Automatic,Used,27480,245.0,2019
10,Hyundai,Electric,Manual,Demonstration,27670,120.0,2019
15243,Volkswagen,Gasoline,Automatic,Used,27890,245.0,2019
15500,Audi,Gasoline,Manual,Used,27940,150.0,2019
14900,Ford,Diesel,Automatic,Used,27950,150.0,2019
26175,Mercedes-Benz,Diesel,Automatic,Used,27990,194.0,2019
15000,Toyota,Hybrid,Automatic,Used,27990,218.0,2019
14355,Hyundai,Gasoline,Automatic,Used,27991,177.0,2019
28458,Renault,Gasoline,Automatic,Used,28401,224.0,2019
34464,Volkswagen,Gasoline,Automatic,Used,28450,245.0,2019
22422,Volkswagen,Gasoline,Automatic,Used,28480,190.0,2019
5,Kia,Gasoline,Automatic,Demonstration,28590,179.0,2019
28933,Kia,Gasoline,Automatic,Demonstration,28690,238.0,2019
20302,Ford,Diesel,Manual,Used,28711,190.0,2019
17894,Volkswagen,Diesel,Manual,Used,28718,114.0,2019
9900,Audi,Diesel,Automatic,Used,28750,136.0,2019
8191,Audi,Diesel,Automatic,Used,28850,150.0,2019
13399,Volkswagen,Diesel,Manual,Used,28870,150.0,2019
10193,Ford,Diesel,Automatic,Used,28950,179.0,2019
25929,Ford,Diesel,Automatic,Used,28990,179.0,2019
17908,Ford,Gasoline,Manual,Employee's car,20750,125.0,2020
3437,Ford,Diesel,Manual,Used,20750,125.0,2020
4600,Renault,Gasoline,Manual,Demonstration,20780,140.0,2020
10,Mazda,Gasoline,Manual,Pre-registered,20790,122.0,2020
14700,SEAT,Gasoline,Automatic,Employee's car,20830,150.0,2020
9466,Volkswagen,Gasoline,Manual,Demonstration,20900,131.0,2020
5962,Opel,Gasoline,Automatic,Used,20950,131.0,2020
7300,Ford,Gasoline,Manual,Employee's car,20950,125.0,2020
10,Ford,Hybrid,Manual,Demonstration,20950,125.0,2020
3800,Renault,Gasoline,Manual,Demonstration,20980,140.0,2020
3078,Ford,Gasoline,Manual,Employee's car,20999,125.0,2020
3352,Ford,Diesel,Manual,Used,21220,125.0,2020
10,Hyundai,Hybrid,Automatic,Demonstration,21250,105.0,2020
2585,Ford,Gasoline,Manual,Employee's car,21298,125.0,2020
2248,Ford,Hybrid,Manual,Used,21450,125.0,2020
29,Ford,Gasoline,Automatic,Used,21490,125.0,2020
18595,Ford,Gasoline,Manual,Used,21490,150.0,2020
9306,Ford,Gasoline,Manual,Employee's car,21498,125.0,2020
10,Hyundai,Gasoline,Automatic,Demonstration,21540,140.0,2020
6500,SEAT,Gasoline,Manual,Demonstration,21550,116.0,2020
5,Hyundai,Gasoline,Automatic,Pre-registered,36870,179.0,2021
10,Hyundai,Gasoline,Automatic,Pre-registered,36990,280.0,2021
10,Hyundai,Gasoline,Automatic,Pre-registered,37550,280.0,2021
5,Hyundai,Hybrid,Automatic,Pre-registered,37970,230.0,2021
125,Volkswagen,Diesel,Automatic,Employee's car,37980,150.0,2021
18,Hyundai,Hybrid,Automatic,Pre-registered,37988,230.0,2021
10,Hyundai,Hybrid,Automatic,Demonstration,38387,230.0,2021
10,Hyundai,Hybrid,Automatic,Pre-registered,38440,265.0,2021
12,Ford,Diesel,Manual,Used,39850,185.0,2021
5,Jeep,Hybrid,Automatic,Demonstration,39890,179.0,2021
12,Hyundai,Gasoline,Automatic,Pre-registered,39988,179.0,2021
2900,Cupra,Hybrid,Automatic,Used,39990,245.0,2021
2500,Cupra,Hybrid,Automatic,Demonstration,39990,245.0,2021
1500,Cupra,Gasoline,Automatic,Employee's car,40499,300.0,2021
2500,Opel,Hybrid,Automatic,Used,40780,300.0,2021
2222,Peugeot,Gasoline,Automatic,Demonstration,40840,181.0,2021
10,Ford,Diesel,Automatic,Used,40850,212.0,2021
10,Citroen,Diesel,Automatic,Pre-registered,40890,177.0,2021
177000,Renault,Diesel,Manual,Used,3990,90.0,2011
177000,Ford,Diesel,Manual,Used,3999,109.0,2011
83223,Peugeot,Gasoline,Manual,Used,3999,95.0,2011
69000,Renault,Gasoline,Manual,Used,3999,75.0,2011
162300,Opel,Gasoline,Manual,Used,3999,101.0,2011
144000,Mercedes-Benz,Diesel,Manual,Used,3999,109.0,2011
168000,Hyundai,Diesel,Manual,Used,3999,90.0,2011
500000,Volkswagen,Diesel,Manual,Used,3999,105.0,2011
181701,Opel,Diesel,Manual,Used,3999,110.0,2011
99800,SEAT,Gasoline,Manual,Used,4000,69.0,2011
145000,Citroen,Gasoline,Manual,Used,4000,73.0,2011
54071,Hyundai,Gasoline,Manual,Used,4099,69.0,2011
176000,Suzuki,Diesel,Manual,Used,4200,75.0,2011
30500,Peugeot,Gasoline,Manual,Used,4200,95.0,2011
434000,Skoda,Diesel,Automatic,Used,4200,170.0,2011
306000,Fiat,Diesel,Manual,Used,4200,136.0,2011
62000,Fiat,Gasoline,Manual,Used,4200,69.0,2011
144134,Hyundai,Diesel,Manual,Used,4490,90.0,2012
130000,Fiat,Gasoline,Manual,Used,4490,69.0,2012
43000,Hyundai,Gasoline,Manual,Used,4490,69.0,2012
264038,Volkswagen,Diesel,Manual,Used,4490,105.0,2012
79000,Renault,Gasoline,Manual,Used,4490,75.0,2012
77709,Nissan,Gasoline,Manual,Used,4490,80.0,2012
110474,Peugeot,Gasoline,Manual,Used,4499,95.0,2012
168000,Peugeot,Diesel,Manual,Used,4499,111.0,2012
79500,Opel,Gasoline,Manual,Used,4499,69.0,2012
75000,Ford,Gasoline,Manual,Used,4499,60.0,2012
90000,Kia,Gasoline,Manual,Used,4499,69.0,2012
98789,Opel,Gasoline,Manual,Used,4499,87.0,2012
90000,Volkswagen,Gasoline,Manual,Used,4500,60.0,2012
207000,Opel,Diesel,Manual,Used,4500,105.0,2012
153000,Skoda,Diesel,Manual,Used,4500,75.0,2012
148000,Opel,Diesel,Manual,Used,4500,110.0,2012
65500,Opel,Gasoline,Manual,Used,4500,69.0,2012
117000,Volkswagen,Gasoline,Manual,Used,4500,75.0,2012
167500,Opel,Diesel,Manual,Used,4500,131.0,2012
61700,Renault,Gasoline,Manual,Used,4500,75.0,2012
97000,Kia,Gasoline,Manual,Used,4990,69.0,2013
75000,Mitsubishi,Gasoline,Manual,Used,4999,80.0,2013
155000,Renault,Gasoline,Manual,Used,4999,116.0,2013
124600,Skoda,Gasoline,Manual,Used,4999,86.0,2013
109000,Opel,Gasoline,Manual,Used,5150,87.0,2013
240000,Ford,Diesel,Manual,Used,5150,140.0,2013
129073,Kia,Gasoline,Manual,Used,5199,109.0,2013
77220,Renault,Gasoline,Manual,Used,5200,101.0,2013
235000,Skoda,Diesel,Manual,Used,5250,105.0,2013
122500,Fiat,Gasoline,Automatic,Used,5300,86.0,2013
74000,Renault,Gasoline,Manual,Used,5300,75.0,2013
98000,SEAT,Gasoline,Manual,Used,5300,60.0,2013
96000,Opel,Gasoline,Manual,Used,5300,69.0,2013
160000,Chevrolet,Gasoline,Manual,Used,5300,141.0,2013
197000,Toyota,Gasoline,Manual,Used,5300,99.0,2013
129000,Nissan,Diesel,Manual,Used,5600,90.0,2014
108900,Opel,Gasoline,Manual,Used,5650,87.0,2014
36000,Skoda,Gasoline,Manual,Used,5650,60.0,2014
50130,Fiat,Gasoline,Manual,Used,5680,69.0,2014
53196,smart,Gasoline,Automatic,Used,5700,71.0,2014
125000,Skoda,Diesel,Manual,Used,5700,75.0,2014
106700,Skoda,Diesel,Manual,Used,5710,75.0,2014
90000,Skoda,Diesel,Manual,Used,5750,75.0,2014
32000,Opel,Gasoline,Manual,Used,5750,69.0,2014
33000,Fiat,Gasoline,Manual,Used,5750,69.0,2014
70400,SEAT,Gasoline,Manual,Used,5790,69.0,2014
63000,Dacia,Gasoline,Manual,Used,5790,75.0,2014
47765,Opel,Gasoline,Manual,Used,5790,69.0,2014
45000,Peugeot,Gasoline,Manual,Used,5799,82.0,2014
102900,Ford,Gasoline,Manual,Used,5799,60.0,2014
97333,Ford,Gasoline,Manual,Used,5800,125.0,2014
95000,SEAT,Gasoline,Manual,Used,5800,105.0,2014
95000,Fiat,Gasoline,Manual,Used,5800,69.0,2014
93651,Volkswagen,Gasoline,Manual,Used,5800,60.0,2014
55299,Hyundai,Gasoline,Manual,Used,5944,67.0,2015
53800,Volkswagen,Gasoline,Manual,Used,5990,60.0,2015
53000,SEAT,Gasoline,Manual,Used,5990,69.0,2015
22600,Peugeot,Gasoline,Manual,Used,5990,69.0,2015
125000,SEAT,Gasoline,Manual,Used,5990,86.0,2015
64000,Skoda,Gasoline,Manual,Used,5990,60.0,2015
278000,Volkswagen,Diesel,Manual,Used,5990,105.0,2015
55000,Renault,Gasoline,Manual,Used,5990,71.0,2015
38000,Volkswagen,Gasoline,Manual,Used,5999,60.0,2015
91000,Dacia,Gasoline,Manual,Used,5999,90.0,2015
94751,Peugeot,Gasoline,Manual,Used,5999,82.0,2015
32000,Renault,Gasoline,Manual,Used,5999,71.0,2015
30000,Mitsubishi,Gasoline,Manual,Used,5999,71.0,2015
85675,Volkswagen,Gasoline,Manual,Used,5999,60.0,2015
54500,Ford,Gasoline,Manual,Used,6100,82.0,2015
43447,Opel,Gasoline,Manual,Used,6100,69.0,2015
44849,smart,Gasoline,Manual,Used,6200,71.0,2015
50423,Volkswagen,Gasoline,Automatic,Used,34822,334.0,2016
72072,Volkswagen,Gasoline,Automatic,Used,34822,334.0,2016
52916,Volkswagen,Gasoline,Automatic,Used,34822,334.0,2016
59950,Volkswagen,Gasoline,Automatic,Used,34822,334.0,2016
44615,Volkswagen,Gasoline,Automatic,Used,34822,334.0,2016
94250,Volkswagen,Gasoline,Automatic,Used,34822,334.0,2016
86600,Volkswagen,Gasoline,Automatic,Used,34822,334.0,2016
36409,Volkswagen,Gasoline,Automatic,Used,35777,334.0,2016
108320,Volkswagen,Gasoline,Automatic,Used,35877,334.0,2016
58300,Mercedes-Benz,Diesel,Automatic,Used,37900,258.0,2016
61411,Volkswagen,Gasoline,Automatic,Used,43888,334.0,2016
16010,Audi,Gasoline,Automatic,Used,44449,354.0,2016
99989,Mercedes-Benz,Diesel,Automatic,Used,49999,258.0,2016
35800,Maserati,Gasoline,Automatic,Used,109460,460.0,2016
65500,Bentley,Gasoline,Automatic,Used,122500,635.0,2016
171000,Opel,Diesel,Automatic,Used,3299,131.0,2016
152612,Skoda,Gasoline,Manual,Used,3799,60.0,2016
426000,Mercedes-Benz,Diesel,Manual,Used,4250,75.0,2016
98280,Dacia,Gasoline,Manual,Used,4400,73.0,2016
137000,Dacia,Gasoline,Manual,Used,4490,73.0,2016
75419,Opel,Diesel,Manual,Used,13990,136.0,2018
24415,Ford,Gasoline,Manual,Used,13990,101.0,2018
35000,Hyundai,Gasoline,Manual,Used,14450,120.0,2018
150000,Volkswagen,Diesel,Automatic,Used,14510,150.0,2018
16900,Toyota,Hybrid,Automatic,Used,15900,102.0,2018
83526,Volkswagen,Diesel,Manual,Used,15950,116.0,2018
65478,MINI,Diesel,Automatic,Used,15999,116.0,2018
82800,BMW,Gasoline,Automatic,Used,16300,136.0,2018
10448,Opel,Gasoline,Manual,Used,16790,131.0,2018
54900,Audi,Gasoline,Automatic,Used,16900,95.0,2018
92435,Volkswagen,Diesel,Manual,Used,16950,116.0,2018
20647,Hyundai,Hybrid,Automatic,Used,16990,141.0,2018
37000,Toyota,Hybrid,Automatic,Used,17900,98.0,2018
66000,Audi,Gasoline,Automatic,Used,17990,150.0,2018
15878,Volkswagen,Gasoline,Automatic,Used,18450,125.0,2018
8982,Opel,Gasoline,Automatic,Used,18700,110.0,2018
60150,Volkswagen,Gasoline,Manual,Used,18950,125.0,2018
64424,Volkswagen,Diesel,Automatic,Used,19450,150.0,2018
25587,MINI,Gasoline,Manual,Used,19499,192.0,2018
35990,SEAT,Gasoline,Automatic,Used,19550,116.0,2018
14175,Volvo,Gasoline,Automatic,Used,47900,310.0,2019
43701,Mercedes-Benz,Diesel,Automatic,Used,48480,286.0,2019
5526,Mercedes-Benz,Gasoline,Automatic,Used,49290,211.0,2019
25000,Ford,Diesel,Manual,Demonstration,50247,170.0,2019
25531,Volvo,Diesel,Automatic,Used,51770,235.0,2019
16203,Audi,Hybrid,Automatic,Used,52170,367.0,2019
130,Audi,Diesel,Automatic,Used,52430,204.0,2019
6897,Audi,Diesel,Automatic,Used,54450,347.0,2019
29900,Audi,Diesel,Automatic,Demonstration,56950,286.0,2019
30225,Porsche,Gasoline,Automatic,Used,59900,245.0,2019
6752,Audi,Diesel,Automatic,Used,60950,286.0,2019
17480,Audi,Diesel,Automatic,Used,61591,286.0,2019
25500,Audi,Diesel,Automatic,Used,64888,286.0,2019
18319,Audi,Gasoline,Automatic,Used,66750,400.0,2019
15186,Audi,Diesel,Automatic,Used,67480,435.0,2019
5715,Audi,Gasoline,Automatic,Used,69999,450.0,2019
7146,Volkswagen,Diesel,Automatic,Used,77960,421.0,2019
9987,Mercedes-Benz,Gasoline,Automatic,Used,82290,435.0,2019
24117,Porsche,Gasoline,Automatic,Used,85900,340.0,2019
2267,Mercedes-Benz,Gasoline,Automatic,Used,86885,455.0,2019
20683,Volvo,Diesel,Automatic,Used,33780,150.0,2020
16162,Skoda,Gasoline,Automatic,Used,33841,190.0,2020
5777,Mazda,Gasoline,Automatic,Demonstration,33870,194.0,2020
12107,Volkswagen,Gasoline,Automatic,Used,33908,190.0,2020
12851,Volkswagen,Gasoline,Automatic,Used,33998,218.0,2020
9853,Volkswagen,Hybrid,Automatic,Used,34390,218.0,2020
4183,Volkswagen,Gasoline,Automatic,Used,34420,150.0,2020
13108,Volvo,Diesel,Automatic,Used,34480,190.0,2020
20238,Volkswagen,Diesel,Automatic,Used,34720,150.0,2020
50,Skoda,Gasoline,Automatic,Pre-registered,34745,245.0,2020
14900,Audi,Hybrid,Automatic,Demonstration,34750,204.0,2020
8350,Peugeot,Gasoline,Automatic,Employee's car,34890,181.0,2020
3500,Volkswagen,Other,Automatic,Used,34900,156.0,2020
9190,Volkswagen,Electric,Automatic,Used,34920,204.0,2020
5681,Skoda,Gasoline,Automatic,Used,34928,190.0,2020
9986,Audi,Gasoline,Automatic,Used,34950,150.0,2020
6000,Ford,Gasoline,Automatic,Demonstration,34950,165.0,2020
10,SEAT,Gasoline,Automatic,Pre-registered,34950,300.0,2020
8000,Ford,Hybrid,Automatic,Used,34950,224.0,2020
3500,Volvo,Gasoline,Automatic,Demonstration,34970,163.0,2020
5000,Volkswagen,Diesel,Automatic,Demonstration,56555,200.0,2021
4999,Audi,Diesel,Automatic,Demonstration,57880,204.0,2021
3000,Mercedes-Benz,Diesel,Automatic,Demonstration,57990,237.0,2021
4900,Peugeot,Hybrid,Automatic,Demonstration,58373,360.0,2021
3000,Mercedes-Benz,Diesel,Automatic,Demonstration,59990,190.0,2021
4999,Audi,Diesel,Automatic,Demonstration,63880,204.0,2021
15,Volkswagen,Diesel,Automatic,Used,64808,204.0,2021
1500,Volvo,Electric,Automatic,Demonstration,64890,408.0,2021
1944,Volkswagen,Gasoline,Automatic,Demonstration,64900,280.0,2021
4900,Volkswagen,Gasoline,Automatic,Demonstration,64980,320.0,2021
5000,Volvo,Hybrid,Automatic,Demonstration,65880,392.0,2021
5000,Volkswagen,Diesel,Automatic,Demonstration,69555,204.0,2021
1000,Volvo,Electric,Automatic,Demonstration,69880,408.0,2021
15,Volkswagen,Diesel,Automatic,Used,71705,150.0,2021
3000,Audi,Diesel,Automatic,Demonstration,73450,286.0,2021
3000,Audi,Diesel,Automatic,Demonstration,73850,286.0,2021
10,Volvo,Hybrid,Automatic,Demonstration,77480,341.0,2021
10,Volvo,Hybrid,Automatic,Demonstration,77860,253.0,2021
3000,Mercedes-Benz,Gasoline,Automatic,Demonstration,82887,390.0,2021
6500,Porsche,Gasoline,Automatic,Demonstration,83490,354.0,2021
156459,Ford,Gasoline,Manual,Used,7745,160.0,2011
229000,Volkswagen,Diesel,Automatic,Used,7750,170.0,2011
270000,Mercedes-Benz,Diesel,Automatic,Used,7750,204.0,2011
152000,Volkswagen,Gasoline,Manual,Used,7799,140.0,2011
170800,Nissan,Diesel,Manual,Used,7900,90.0,2011
133000,Volkswagen,Gasoline,Manual,Used,7900,105.0,2011
125700,Ford,Gasoline,Manual,Used,7900,125.0,2011
126000,Volkswagen,Diesel,Automatic,Used,7900,140.0,2011
111000,Audi,Diesel,Manual,Used,7900,90.0,2011
101655,Volkswagen,Gasoline,Automatic,Used,7980,122.0,2011
89172,Hyundai,Gasoline,Manual,Used,7980,140.0,2011
82102,Peugeot,Gasoline,Automatic,Used,7990,156.0,2011
108350,Peugeot,Diesel,Automatic,Used,7990,163.0,2011
86875,SEAT,Gasoline,Manual,Used,7990,125.0,2011
69598,Ford,Gasoline,Manual,Used,7990,135.0,2011
110998,BMW,Gasoline,Manual,Used,7999,170.0,2011
80000,SEAT,Gasoline,Automatic,Used,7999,160.0,2011
245000,Audi,Diesel,Automatic,Used,8000,143.0,2011
124500,Mercedes-Benz,Gasoline,Automatic,Used,8100,116.0,2011
147000,Volkswagen,Gasoline,Manual,Used,8200,122.0,2011
210842,Audi,Diesel,Manual,Used,8500,143.0,2012
100000,Hyundai,Diesel,Automatic,Used,8590,136.0,2012
77600,Opel,Gasoline,Manual,Used,8600,140.0,2012
205764,Volkswagen,Diesel,Automatic,Used,8600,140.0,2012
50000,Dacia,Gasoline,Manual,Used,8600,105.0,2012
89679,Toyota,Hybrid,Automatic,Used,8690,99.0,2012
63000,Volvo,Gasoline,Manual,Used,8800,145.0,2012
53400,Citroen,Gasoline,Automatic,Used,8850,156.0,2012
99769,Opel,Diesel,Manual,Used,8880,163.0,2012
57300,Volkswagen,Gasoline,Automatic,Used,8900,105.0,2012
220885,Mercedes-Benz,Diesel,Automatic,Used,8950,170.0,2012
77500,Ford,Gasoline,Manual,Used,8950,125.0,2012
340000,Mercedes-Benz,Diesel,Automatic,Used,8950,231.0,2012
53500,Ford,Gasoline,Manual,Used,8979,90.0,2012
34900,Ford,Gasoline,Manual,Used,8990,90.0,2012
123559,Volkswagen,Gasoline,Automatic,Used,8990,179.0,2012
92272,Hyundai,Gasoline,Manual,Used,8990,135.0,2012
123814,Volkswagen,Diesel,Manual,Used,8990,105.0,2012
123814,Volkswagen,Diesel,Manual,Used,8990,105.0,2012
42000,Opel,Gasoline,Manual,Used,8990,140.0,2012
79988,Nissan,Gasoline,Manual,Used,9488,117.0,2013
83465,Ford,Gasoline,Manual,Used,9490,125.0,2013
84367,Kia,Gasoline,Automatic,Used,9590,135.0,2013
116700,Opel,Gasoline,Automatic,Used,9643,140.0,2013
127500,Skoda,Gasoline,Manual,Used,9690,125.0,2013
105000,Volkswagen,Gasoline,Manual,Used,9690,122.0,2013
64000,Chevrolet,Gasoline,Manual,Used,9700,140.0,2013
110700,MINI,Diesel,Automatic,Used,9700,111.0,2013
196900,Opel,Diesel,Automatic,Used,9700,165.0,2013
114400,Volkswagen,Gasoline,Manual,Used,9780,105.0,2013
101383,Skoda,Diesel,Manual,Used,9800,140.0,2013
117000,Nissan,Gasoline,Manual,Used,9850,117.0,2013
88523,Opel,Diesel,Manual,Used,9890,125.0,2013
71000,Volkswagen,Gasoline,Automatic,Used,9900,105.0,2013
77500,Volkswagen,Gasoline,Automatic,Used,9900,105.0,2013
126000,Volkswagen,Diesel,Manual,Used,9900,150.0,2013
88000,Volkswagen,Diesel,Automatic,Used,9900,140.0,2013
149711,Nissan,Gasoline,Manual,Used,9945,117.0,2013
91000,Audi,Gasoline,Manual,Used,9950,105.0,2013
99948,Ford,Gasoline,Manual,Used,9950,125.0,2013
231000,Volkswagen,Diesel,Manual,Used,9950,109.0,2014
54140,Renault,Gasoline,Manual,Used,9950,90.0,2014
107826,Volkswagen,Gasoline,Manual,Used,9990,105.0,2014
68100,Volkswagen,Gasoline,Manual,Used,9990,86.0,2014
164750,Volkswagen,Diesel,Manual,Used,9990,140.0,2014
157599,Ford,Diesel,Manual,Used,9990,116.0,2014
48629,Opel,Gasoline,Manual,Used,9990,140.0,2014
120000,Volkswagen,Gasoline,Manual,Used,9995,125.0,2014
137400,Volkswagen,Diesel,Manual,Used,9999,105.0,2014
137125,Volkswagen,Gasoline,Manual,Used,10290,140.0,2014
148300,SEAT,Diesel,Manual,Used,10300,150.0,2014
70000,Ford,Gasoline,Manual,Used,10400,150.0,2014
110148,Opel,Gasoline,Manual,Used,10445,101.0,2014
122500,SEAT,Gasoline,Manual,Used,10450,122.0,2014
122000,Opel,Gasoline,Manual,Used,10490,140.0,2014
108854,BMW,Gasoline,Manual,Used,10490,136.0,2014
119969,Volvo,Gasoline,Manual,Used,10490,120.0,2014
66842,Volkswagen,Gasoline,Manual,Used,10490,110.0,2014
150000,Audi,Diesel,Manual,Used,10500,90.0,2014
91486,Renault,Diesel,Automatic,Used,9290,110.0,2015
24500,Hyundai,Gasoline,Automatic,Used,9350,87.0,2015
62500,SEAT,Gasoline,Manual,Used,9350,86.0,2015
137533,Opel,Diesel,Manual,Used,9390,131.0,2015
95000,Hyundai,Gasoline,Manual,Used,9450,90.0,2015
107000,Ford,Diesel,Automatic,Used,9450,163.0,2015
96896,Opel,Diesel,Manual,Used,9480,105.0,2015
127726,Opel,Diesel,Manual,Used,9480,170.0,2015
216145,Hyundai,Gasoline,Automatic,Used,9490,166.0,2015
55257,Toyota,Gasoline,Manual,Used,9490,99.0,2015
179999,Opel,Diesel,Automatic,Used,9495,136.0,2015
116889,Volkswagen,Diesel,Manual,Used,9580,110.0,2015
188864,BMW,Diesel,Automatic,Used,9680,190.0,2015
149433,Opel,Diesel,Manual,Used,9680,140.0,2015
119395,Opel,Diesel,Manual,Used,9680,170.0,2015
